央视频道,#genre#
河南卫视,http://59.44.102.18:8888/newlive/live/hls/25/live.m3u8
河南卫视,http://118.122.2.29:9999/hls/36/index.m3u8
河南卫视,http://219.147.200.9:18080/newlive/live/hls/41/live.m3u8
河南卫视,http://xyt.186738613.xyz/lngd.php?id=339&Cf.m3u8
河南卫视,http://xyt.186738613.xyz/lngd.php?id=104&Cf.m3u8
吉林卫视,http://58.48.37.158:1111/tsfile/live/0116_1.m3u8
吉林卫视,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225598/index.m3u8
吉林卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.101:5540
吉林卫视,http://xyt.186738613.xyz/lngd.php?id=097&Cf.m3u8
吉林卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
吉林卫视,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
吉林卫视,http://115.60.241.249:2000/rtp/225.1.4.36:1065
吉林卫视,http://36.32.174.67:60080/newlive/live/hls/40/live.m3u8
吉林卫视,http://59.44.102.18:8888/newlive/live/hls/29/live.m3u8
吉林卫视,http://219.147.200.9:18080/newlive/live/hls/36/live.m3u8
吉林卫视,https://tv.smart-chat.net/iptv.php?id=202300&num=2
吉林卫视,https://tv.smart-chat.net/iptv.php?id=202300&num=1
吉林卫视,https://tv.smart-chat.net/iptv.php?id=202300&num=3
江苏卫视,http://61.136.67.238:50085/tsfile/live/0127_1.m3u8
江苏卫视,http://www.furymax.top:85/rtp/239.69.1.174:10680
江苏卫视,http://59.44.102.18:8888/newlive/live/hls/22/live.m3u8
江苏卫视,http://219.147.200.9:18080/newlive/live/hls/31/live.m3u8
江苏卫视,http://ygbh.live/js.php?id=jsws
江苏卫视,http://xyt.186738613.xyz/lngd.php?id=085&Cf.m3u8
江西卫视,http://59.44.102.18:8888/newlive/live/hls/28/live.m3u8
江西卫视,http://118.122.2.29:9999/hls/28/index.m3u8
江西卫视,http://219.147.200.9:18080/newlive/live/hls/45/live.m3u8
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8
辽宁卫视,http://59.44.102.18:8888/newlive/live/hls/35/live.m3u8
辽宁卫视,http://219.147.200.9:18080/newlive/live/hls/37/live.m3u8
辽宁卫视,http://118.122.2.29:9999/hls/35/index.m3u8
内蒙古卫视,http://iptv.10086.fund:23334/PLTV/88888888/224/3221227181/index.m3u8
宁夏卫视,http://219.147.200.9:18080/newlive/live/hls/53/live.m3u8
青海卫视,http://219.147.200.9:18080/newlive/live/hls/55/live.m3u8
山东卫视,http://59.44.102.18:8888/newlive/live/hls/30/live.m3u8
山东卫视,http://118.122.2.29:9999/hls/26/index.m3u8
山东卫视,http://219.147.200.9:18080/newlive/live/hls/39/live.m3u8
山西卫视,http://219.147.200.9:18080/newlive/live/hls/40/live.m3u8
四川卫视,http://118.112.148.228:58888/udp/239.93.0.169:5140
四川卫视,http://118.112.148.228:4022/udp/239.93.0.169:5140
四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8
四川卫视,http://59.44.102.18:8888/newlive/live/hls/27/live.m3u8
四川卫视,http://219.147.200.9:18080/newlive/live/hls/48/live.m3u8
深圳卫视,http://59.44.102.18:8888/newlive/live/hls/39/live.m3u8
深圳卫视,http://219.147.200.9:18080/newlive/live/hls/33/live.m3u8
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8
天津卫视,http://182.123.211.191:12345/rtp/225.1.4.86:1115
天津卫视,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225588/index.m3u8
天津卫视,http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8
天津卫视,http://219.147.200.9:18080/newlive/live/hls/34/live.m3u8
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8
西藏卫视,http://219.147.200.9:18080/newlive/live/hls/57/live.m3u8
西藏卫视,http://218.13.170.98:9901/tsfile/live/0111_1.m3u8
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8
新疆卫视,http://219.147.200.9:18080/newlive/live/hls/56/live.m3u8
云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8
云南卫视,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226063/index.m3u8
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8
云南卫视,http://219.147.200.9:18080/newlive/live/hls/50/live.m3u8
港·澳·台,#genre#
翡翠台,http://162.244.81.145:3333/live/telebostonrtb/playlist.m3u8
八大戏剧台,http://61.221.215.25:8800/hls/39/index.m3u8
八大综合台,http://61.221.215.25:8800/hls/56/index.m3u8
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
明珠台,http://107.167.12.58:27347/livehttpplay?channel_id=20125
明珠台,http://107.167.12.58:27347/livehttpplay?channel_id=30026
凤凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://116.162.6.192/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226320/index.m3u8
凤凰资讯,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://116.162.6.192:80/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰香港,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
电·影·卡·通,#genre#
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
陕西西部电影,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226332/index.m3u8
国·际·台,#genre#
NHK,http://61.221.215.25:8800/hls/51/index.m3u8
KBC SBS 综艺,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
地·方·台,#genre#
江苏城市,http://58.220.219.14:9901/tsfile/live/0120_3.m3u8?key=txiptv
余姚姚江文化,http://222.179.155.21:1935/ch2.m3u8
广东珠江,http://113.101.119.31:8090/hls/105/index.m3u8
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
广东珠江,http://61.146.224.42:8088/hls/2/index.m3u8
深圳电视剧,http://61.141.202.118:9901/tsfile/live/0126_3.m3u8
璧山综合频道,http://222.179.42.129:8181/hls1.m3u8?zzhongqd
璧山综合频道,http://222.179.42.129:8181/hls1.m3u8
